"ID","Geslacht","Leeftijd","Perioden","TotaalDodelijkeOngevallen_1","TotaalDodelijkeVervoersongevallen_2","Voetganger_3","Fiets_4","BromEnSnorfietsEnBrommobiel_5","GemotInvalidenvoertuigScootmobiel_6","Motorfiets_7","Personenauto_8","BestelautoVrachtauto_9","OverigOnbekend_10","AccidenteleVal_11","AccidenteleVerdrinking_12","TotaalAccidenteleVergiftiging_13","Medicijnen_14","Drugs_15","Alcohol_16","OverigOnbekend_17","TotaalOverigeDodelijkeOngevallen_18","MechanischEffect_19","RookVuurEnVlammen_20","Verstikking_21","OverigInclLaatGevolg_22","TotaalDodelijkeOngevallen_23","DodelijkeVervoersongevallen_24","AccidenteleVal_25","AccidenteleVerdrinking_26","AccidenteleVergiftigingInclOpzetOnb_27","OverigeDodelijkeOngevallen_28"
446,"4000","70400","2002JJ00","      37","      33","       2","       9","       5","       0","       1","      16","       0","       0","       0","       1","       0","       0","       0","       0","       0","       3","       0","       1","       0","       2","     8.0","     7.1","     0.0","     0.2","     0.0","     0.6"
447,"4000","70400","2003JJ00","      38","      34","       1","       6","       6","       0","       0","      19","       1","       1","       0","       0","       3","       2","       0","       0","       1","       1","       0","       0","       0","       1","     8.1","     7.2","     0.0","     0.0","     0.6","     0.2"
448,"4000","70400","2004JJ00","      25","      21","       1","       2","       5","       0","       1","      10","       2","       0","       1","       0","       0","       0","       0","       0","       0","       3","       0","       0","       0","       3","     5.2","     4.4","     0.2","     0.0","     0.0","     0.6"
449,"4000","70400","2005JJ00","      22","      19","       1","       8","       1","       0","       0","       8","       0","       1","       0","       0","       2","       1","       0","       0","       1","       1","       0","       0","       0","       1","     4.6","     3.9","     0.0","     0.0","     0.4","     0.2"
450,"4000","70400","2006JJ00","      12","      10","       2","       5","       0","       0","       0","       2","       1","       0","       0","       0","       0","       0","       0","       0","       0","       2","       0","       1","       1","       0","     2.5","     2.1","     0.0","     0.0","     0.0","     0.4"
451,"4000","70400","2007JJ00","      22","      21","       2","       7","       4","       0","       0","       7","       1","       0","       0","       1","       0","       0","       0","       0","       0","       0","       0","       0","       0","       0","     4.5","     4.3","     0.0","     0.2","     0.0","     0.0"
452,"4000","70400","2008JJ00","      21","      19","       2","       9","       4","       0","       0","       4","       0","       0","       0","       0","       1","       0","       1","       0","       0","       1","       0","       0","       1","       0","     4.3","     3.9","     0.0","     0.0","     0.2","     0.2"
453,"4000","70400","2009JJ00","      24","      23","       2","       2","       7","       0","       0","      11","       0","       1","       0","       0","       0","       0","       0","       0","       0","       1","       0","       0","       0","       1","     4.8","     4.6","     0.0","     0.0","     0.0","     0.2"
454,"4000","70400","2010JJ00","      13","       9","       1","       3","       2","       0","       0","       2","       1","       0","       0","       0","       3","       1","       1","       0","       1","       1","       0","       1","       0","       0","     2.6","     1.8","     0.0","     0.0","     0.6","     0.2"
455,"4000","70400","2011JJ00","      17","      17","       2","       4","       3","       0","       0","       5","       0","       3","       0","       0","       0","       0","       0","       0","       0","       0","       0","       0","       0","       0","     3.5","     3.5","     0.0","     0.0","     0.0","     0.0"
456,"4000","70400","2012JJ00","      12","       9","       1","       3","       0","       0","       0","       5","       0","       0","       0","       2","       1","       0","       0","       0","       1","       0","       0","       0","       0","       0","     2.5","     1.9","     0.0","     0.4","     0.2","     0.0"
457,"4000","70400","2013JJ00","      13","       9","       1","       3","       2","       0","       0","       3","       0","       0","       0","       1","       2","       0","       2","       0","       0","       1","       0","       0","       0","       1","     2.7","     1.9","     0.0","     0.2","     0.4","     0.2"
458,"4000","70400","2014JJ00","      13","      11","       0","       5","       2","       0","       1","       3","       0","       0","       0","       2","       0","       0","       0","       0","       0","       0","       0","       0","       0","       0","     2.7","     2.3","     0.0","     0.4","     0.0","     0.0"
459,"4000","70400","2015JJ00","      10","      10","       0","       5","       1","       0","       0","       4","       0","       0","       0","       0","       0","       0","       0","       0","       0","       0","       0","       0","       0","       0","     2.0","     2.0","     0.0","     0.0","     0.0","     0.0"
460,"4000","60300","1996JJ00","      71","      56","       3","       4","       2","       0","       3","      37","       2","       5","       3","       0","       6","       1","       3","       0","       2","       6","       0","       2","       0","       4","     6.2","     4.9","     0.3","     0.0","     0.5","     0.5"
461,"4000","60300","1997JJ00","      68","      56","       2","       5","       1","       0","       4","      37","       0","       7","       0","       0","       7","       1","       4","       0","       2","       5","       0","       2","       0","       3","     6.0","     5.0","     0.0","     0.0","     0.6","     0.4"
462,"4000","60300","1998JJ00","      55","      45","       4","       4","       2","       0","       1","      30","       0","       4","       3","       0","       4","       1","       2","       0","       1","       3","       0","       1","       0","       2","     5.0","     4.1","     0.3","     0.0","     0.4","     0.3"
463,"4000","60300","1999JJ00","      49","      43","       5","       3","       0","       0","       4","      28","       2","       1","       2","       0","       2","       0","       2","       0","       0","       2","       0","       0","       0","       2","     4.6","     4.0","     0.2","     0.0","     0.2","     0.2"
464,"4000","60300","2000JJ00","      50","      39","       0","       3","       2","       0","       2","      30","       1","       1","       2","       0","       5","       0","       4","       0","       1","       4","       2","       0","       0","       2","     4.8","     3.7","     0.2","     0.0","     0.5","     0.4"
465,"4000","60300","2001JJ00","      49","      35","       0","       5","       1","       0","       1","      28","       0","       0","       4","       0","       7","       0","       6","       0","       1","       3","       0","       1","       0","       2","     4.8","     3.4","     0.4","     0.0","     0.7","     0.3"
466,"4000","60300","2002JJ00","      48","      40","       0","       4","       0","       0","       2","      30","       2","       2","       2","       1","       3","       0","       3","       0","       0","       2","       0","       0","       0","       2","     4.8","     4.0","     0.2","     0.1","     0.3","     0.2"
467,"4000","60300","2003JJ00","      47","      40","       2","       4","       5","       0","       2","      23","       2","       2","       1","       0","       4","       2","       2","       0","       0","       2","       0","       0","       1","       1","     4.8","     4.1","     0.1","     0.0","     0.4","     0.2"
468,"4000","60300","2004JJ00","      54","      34","       0","       7","       1","       0","       2","      24","       0","       0","       3","       1","       8","       1","       4","       1","       2","       8","       0","       1","       1","       6","     5.5","     3.5","     0.3","     0.1","     0.8","     0.8"
469,"4000","60300","2005JJ00","      35","      25","       1","       6","       0","       0","       0","      17","       0","       1","       2","       0","       3","       0","       2","       0","       1","       5","       0","       0","       2","       3","     3.6","     2.6","     0.2","     0.0","     0.3","     0.5"
470,"4000","60300","2006JJ00","      20","      12","       0","       1","       0","       0","       2","       9","       0","       0","       2","       0","       3","       0","       3","       0","       0","       3","       0","       0","       0","       3","     2.1","     1.2","     0.2","     0.0","     0.3","     0.3"
471,"4000","60300","2007JJ00","      35","      28","       5","       6","       1","       0","       0","      13","       1","       2","       3","       0","       3","       1","       1","       0","       1","       1","       0","       0","       0","       1","     3.6","     2.9","     0.3","     0.0","     0.3","     0.1"
472,"4000","60300","2008JJ00","      30","      23","       1","       3","       0","       0","       0","      19","       0","       0","       0","       0","       4","       1","       2","       1","       0","       3","       0","       2","       0","       1","     3.1","     2.3","     0.0","     0.0","     0.4","     0.3"
473,"4000","60300","2009JJ00","      34","      25","       2","       4","       0","       0","       1","      16","       2","       0","       4","       1","       3","       0","       3","       0","       0","       1","       0","       0","       0","       1","     3.4","     2.5","     0.4","     0.1","     0.3","     0.1"
474,"4000","60300","2010JJ00","      34","      24","       1","       3","       0","       0","       2","      11","       0","       7","       2","       0","       6","       1","       4","       0","       1","       2","       0","       1","       0","       1","     3.4","     2.4","     0.2","     0.0","     0.6","     0.2"
475,"4000","60300","2011JJ00","      29","      18","       1","       4","       1","       0","       0","      12","       0","       0","       3","       2","       5","       0","       5","       0","       0","       1","       0","       0","       0","       1","     2.9","     1.8","     0.3","     0.2","     0.5","     0.1"
476,"4000","60300","2012JJ00","      28","      20","       2","       0","       1","       0","       1","      12","       1","       3","       1","       1","       5","       0","       5","       0","       0","       1","       0","       0","       0","       1","     2.7","     2.0","     0.1","     0.1","     0.5","     0.1"
477,"4000","60300","2013JJ00","      18","       8","       0","       1","       3","       0","       0","       4","       0","       0","       1","       1","       6","       1","       5","       0","       0","       2","       1","       0","       0","       1","     1.7","     0.8","     0.1","     0.1","     0.6","     0.2"
478,"4000","60300","2014JJ00","      24","      17","       2","       3","       1","       0","       1","      10","       0","       0","       1","       1","       3","       2","       1","       0","       0","       2","       1","       0","       0","       1","     2.3","     1.6","     0.1","     0.1","     0.3","     0.2"
479,"4000","60300","2015JJ00","      21","      11","       2","       2","       0","       0","       0","       6","       0","       1","       1","       0","       6","       3","       3","       0","       0","       3","       0","       0","       1","       2","     2.0","     1.0","     0.1","     0.0","     0.6","     0.3"
480,"4000","60400","1996JJ00","      53","      37","       1","       2","       1","       0","       2","      26","       0","       5","       4","       1","       8","       1","       5","       0","       2","       3","       0","       2","       0","       1","     4.2","     2.9","     0.3","     0.1","     0.6","     0.2"
481,"4000","60400","1997JJ00","      44","      25","       2","       3","       2","       0","       2","      15","       0","       1","       6","       0","       7","       1","       5","       0","       1","       6","       1","       1","       1","       3","     3.5","     2.0","     0.5","     0.0","     0.6","     0.5"
482,"4000","60400","1998JJ00","      34","      25","       2","       3","       0","       0","       2","      17","       0","       1","       4","       0","       3","       1","       1","       0","       1","       2","       0","       1","       0","       1","     2.7","     2.0","     0.3","     0.0","     0.2","     0.2"
483,"4000","60400","1999JJ00","      41","      28","       1","       2","       3","       0","       1","      21","       0","       0","       6","       0","       5","       1","       3","       1","       0","       2","       1","       0","       0","       1","     3.2","     2.2","     0.5","     0.0","     0.4","     0.2"
484,"4000","60400","2000JJ00","      45","      28","       2","       7","       1","       0","       1","      15","       2","       0","       3","       1","       6","       0","       3","       0","       3","       7","       1","       2","       1","       3","     3.5","     2.2","     0.2","     0.1","     0.5","     0.5"
485,"4000","60400","2001JJ00","      47","      30","       1","       7","       0","       0","       1","      18","       2","       1","       7","       1","       6","       1","       5","       0","       0","       3","       0","       1","       1","       1","     3.6","     2.3","     0.5","     0.1","     0.5","     0.2"
486,"4000","60400","2002JJ00","      33","      18","       1","       2","       0","       0","       2","      12","       0","       1","       4","       0","       4","       1","       2","       0","       1","       7","       0","       2","       0","       5","     2.6","     1.4","     0.3","     0.0","     0.3","     0.5"
487,"4000","60400","2003JJ00","      51","      26","       4","       4","       1","       0","       1","      11","       4","       1","       7","       1","       5","       0","       5","       0","       0","      12","       1","       5","       0","       6","     4.0","     2.0","     0.5","     0.1","     0.4","     0.9"
488,"4000","60400","2004JJ00","      45","      23","       1","       4","       0","       0","       1","      16","       1","       0","       3","       1","       7","       3","       3","       0","       1","      11","       0","       3","       2","       6","     3.6","     1.8","     0.2","     0.1","     0.6","     0.9"
489,"4000","60400","2005JJ00","      40","      23","       0","       6","       3","       0","       1","      12","       0","       1","       3","       1","       8","       3","       4","       0","       1","       5","       0","       2","       0","       3","     3.3","     1.9","     0.2","     0.1","     0.7","     0.4"
490,"4000","60400","2006JJ00","      35","      20","       1","       0","       2","       0","       0","      15","       1","       1","       5","       0","       6","       2","       4","       0","       0","       4","       0","       0","       1","       3","     2.9","     1.7","     0.4","     0.0","     0.5","     0.3"
491,"4000","60400","2007JJ00","      39","      24","       5","       3","       0","       0","       2","      12","       1","       1","       3","       0","       8","       3","       5","       0","       0","       4","       0","       1","       0","       3","     3.4","     2.1","     0.3","     0.0","     0.7","     0.3"
492,"4000","60400","2008JJ00","      36","      12","       1","       2","       0","       0","       0","       8","       0","       1","       7","       0","      13","       7","       4","       1","       1","       4","       0","       1","       0","       3","     3.2","     1.1","     0.6","     0.0","     1.1","     0.4"
493,"4000","60400","2009JJ00","      20","      12","       2","       2","       0","       0","       3","       5","       0","       0","       2","       1","       3","       0","       2","       0","       1","       2","       0","       0","       0","       2","     1.8","     1.1","     0.2","     0.1","     0.3","     0.2"
494,"4000","60400","2010JJ00","      21","      14","       1","       1","       1","       0","       0","       8","       0","       3","       1","       1","       3","       0","       2","       1","       0","       2","       0","       0","       0","       2","     2.0","     1.3","     0.1","     0.1","     0.3","     0.2"
495,"4000","60400","2011JJ00","      27","      17","       2","       1","       1","       0","       1","       9","       1","       2","       2","       0","       4","       1","       3","       0","       0","       4","       1","       0","       1","       2","     2.6","     1.6","     0.2","     0.0","     0.4","     0.4"
496,"4000","60400","2012JJ00","      22","      10","       0","       1","       0","       0","       1","       6","       0","       2","       3","       1","       4","       3","       1","       0","       0","       4","       1","       2","       0","       1","     2.1","     1.0","     0.3","     0.1","     0.4","     0.4"
497,"4000","60400","2013JJ00","      23","      10","       1","       1","       2","       0","       0","       6","       0","       0","       3","       0","       7","       1","       5","       0","       1","       3","       0","       1","       1","       1","     2.3","     1.0","     0.3","     0.0","     0.7","     0.3"
498,"4000","60400","2014JJ00","      20","       9","       0","       1","       0","       0","       0","       8","       0","       0","       2","       1","       7","       2","       5","       0","       0","       1","       0","       0","       0","       1","     2.0","     0.9","     0.2","     0.1","     0.7","     0.1"
499,"4000","60400","2015JJ00","      22","       7","       1","       0","       1","       0","       1","       4","       0","       0","       1","       2","      11","       3","       7","       0","       1","       1","       0","       0","       1","       0","     2.2","     0.7","     0.1","     0.2","     1.1","     0.1"
500,"4000","60500","1996JJ00","      66","      39","       5","       4","       1","       0","       1","      26","       0","       2","       9","       2","       9","       1","       3","       3","       2","       7","       1","       3","       2","       1","     5.7","     3.4","     0.8","     0.2","     0.8","     0.6"
501,"4000","60500","1997JJ00","      65","      36","       5","       8","       1","       0","       2","      17","       2","       1","      19","       0","       3","       1","       1","       0","       1","       7","       0","       6","       1","       0","     5.7","     3.1","     1.7","     0.0","     0.3","     0.6"
502,"4000","60500","1998JJ00","      56","      27","       2","       2","       1","       0","       2","      20","       0","       0","      18","       0","       5","       2","       2","       1","       0","       6","       0","       2","       1","       3","     4.9","     2.4","     1.6","     0.0","     0.4","     0.5"
503,"4000","60500","1999JJ00","      49","      25","       2","       3","       0","       0","       1","      17","       0","       2","      15","       2","       4","       0","       3","       0","       1","       3","       0","       2","       0","       1","     4.3","     2.2","     1.3","     0.2","     0.3","     0.3"
504,"4000","60500","2000JJ00","      52","      27","       4","       4","       0","       0","       3","      15","       0","       1","       9","       3","       6","       3","       3","       0","       0","       7","       2","       2","       0","       3","     4.5","     2.3","     0.8","     0.3","     0.5","     0.6"
505,"4000","60500","2001JJ00","      57","      25","       3","       7","       1","       0","       2","      11","       0","       1","      16","       0","      10","       4","       4","       2","       0","       6","       1","       2","       1","       2","     4.8","     2.1","     1.4","     0.0","     0.8","     0.5"
506,"4000","60500","2002JJ00","      61","      26","       2","       5","       4","       0","       1","      12","       1","       1","      18","       1","       8","       5","       1","       2","       0","       8","       0","       2","       1","       5","     5.1","     2.2","     1.5","     0.1","     0.7","     0.7"
507,"4000","60500","2003JJ00","      52","      19","       1","       3","       1","       0","       0","      13","       1","       0","      13","       1","       9","       1","       6","       2","       0","      10","       0","       1","       1","       8","     4.3","     1.6","     1.1","     0.1","     0.7","     0.8"
508,"4000","60500","2004JJ00","      59","      24","       3","       3","       1","       1","       1","      12","       1","       2","      12","       2","       9","       4","       3","       2","       0","      12","       0","       1","       2","       9","     4.8","     1.9","     1.0","     0.2","     0.7","     1.0"
509,"4000","60500","2005JJ00","      54","      21","       1","       7","       1","       0","       1","       9","       0","       2","      12","       1","      10","       3","       6","       0","       1","      10","       1","       2","       3","       4","     4.3","     1.7","     1.0","     0.1","     0.8","     0.8"
510,"4000","60500","2006JJ00","      68","      39","       3","      12","       0","       1","       2","      18","       1","       2","      12","       2","       8","       2","       5","       0","       1","       7","       0","       0","       3","       4","     5.4","     3.1","     1.0","     0.2","     0.6","     0.6"
511,"4000","60500","2007JJ00","      41","      18","       0","       4","       1","       0","       0","      11","       1","       1","      10","       1","       9","       1","       7","       0","       1","       3","       0","       0","       2","       1","     3.2","     1.4","     0.8","     0.1","     0.7","     0.2"
512,"4000","60500","2008JJ00","      45","      16","       4","       3","       1","       0","       1","       7","       0","       0","      13","       1","       3","       2","       1","       0","       0","      12","       0","       2","       0","      10","     3.6","     1.3","     1.0","     0.1","     0.2","     0.9"
513,"4000","60500","2009JJ00","      51","      16","       4","       1","       1","       0","       0","      10","       0","       0","       9","       4","      12","       3","       7","       2","       0","      10","       0","       0","       2","       8","     4.0","     1.3","     0.7","     0.3","     0.9","     0.8"
514,"4000","60500","2010JJ00","      48","      21","       1","       3","       1","       0","       2","       8","       0","       6","      16","       1","       4","       1","       3","       0","       0","       6","       0","       1","       1","       4","     3.7","     1.6","     1.2","     0.1","     0.3","     0.5"
515,"4000","60500","2011JJ00","      37","      19","       1","       6","       2","       0","       0","       7","       0","       3","       7","       1","       6","       0","       5","       1","       0","       4","       0","       1","       2","       1","     2.9","     1.5","     0.5","     0.1","     0.5","     0.3"
516,"4000","60500","2012JJ00","      51","      20","       1","       6","       1","       0","       1","      11","       0","       0","      14","       1","      11","       1","       9","       0","       1","       5","       0","       0","       1","       4","     4.0","     1.6","     1.1","     0.1","     0.9","     0.4"
517,"4000","60500","2013JJ00","      35","      11","       0","       3","       0","       0","       0","       7","       0","       1","       8","       5","       8","       2","       4","       1","       1","       3","       0","       1","       1","       1","     2.8","     0.9","     0.6","     0.4","     0.6","     0.2"
518,"4000","60500","2014JJ00","      32","      11","       0","       1","       2","       0","       0","       5","       1","       2","       6","       2","       6","       4","       2","       0","       0","       7","       1","       1","       0","       5","     2.6","     0.9","     0.5","     0.2","     0.5","     0.6"
519,"4000","60500","2015JJ00","      36","      10","       1","       3","       0","       0","       0","       5","       0","       1","      11","       1","       6","       2","       3","       1","       0","       8","       1","       3","       0","       4","     3.0","     0.8","     0.9","     0.1","     0.5","     0.7"
520,"4000","60600","1996JJ00","      55","      31","       4","       9","       2","       0","       0","      14","       1","       1","      14","       2","       1","       0","       0","       0","       1","       7","       1","       3","       1","       2","     6.5","     3.6","     1.6","     0.2","     0.1","     0.8"
521,"4000","60600","1997JJ00","      60","      30","       8","       7","       1","       0","       1","      13","       0","       0","      21","       2","       1","       0","       0","       1","       0","       6","       1","       3","       0","       2","     6.7","     3.3","     2.3","     0.2","     0.1","     0.7"
522,"4000","60600","1998JJ00","      60","      33","       7","       6","       2","       0","       0","      17","       0","       1","      16","       0","       2","       2","       0","       0","       0","       9","       0","       5","       0","       4","     6.4","     3.5","     1.7","     0.0","     0.2","     1.0"
523,"4000","60600","1999JJ00","      63","      29","       2","       8","       2","       0","       0","      15","       0","       2","      21","       2","       4","       1","       1","       0","       2","       7","       0","       2","       2","       3","     6.5","     3.0","     2.2","     0.2","     0.4","     0.7"
524,"4000","60600","2000JJ00","      75","      33","       1","      10","       3","       0","       0","      17","       2","       0","      28","       4","       7","       3","       2","       2","       0","       3","       0","       1","       0","       2","     7.5","     3.3","     2.8","     0.4","     0.7","     0.3"
525,"4000","60600","2001JJ00","      67","      24","       3","       7","       1","       1","       0","       9","       2","       1","      30","       3","       6","       3","       3","       0","       0","       4","       0","       3","       0","       1","     6.5","     2.3","     2.9","     0.3","     0.6","     0.4"
526,"4000","60600","2002JJ00","      77","      31","       4","       6","       1","       0","       1","      17","       2","       0","      26","       4","       7","       3","       1","       2","       1","       9","       1","       2","       2","       4","     7.3","     2.9","     2.5","     0.4","     0.7","     0.9"
527,"4000","60600","2003JJ00","      83","      23","       2","       8","       0","       0","       2","       8","       3","       0","      36","       6","       8","       6","       0","       2","       0","      10","       1","       3","       3","       3","     7.7","     2.1","     3.3","     0.6","     0.7","     0.9"
528,"4000","60600","2004JJ00","      77","      28","       3","      10","       0","       0","       2","      10","       0","       3","      26","       5","       6","       3","       0","       3","       0","      12","       0","       2","       3","       7","     7.0","     2.6","     2.4","     0.5","     0.5","     1.1"
529,"4000","60600","2005JJ00","      79","      26","       5","       6","       3","       0","       0","      10","       1","       1","      32","       5","       5","       2","       2","       1","       0","      11","       0","       6","       2","       3","     7.1","     2.3","     2.9","     0.4","     0.4","     1.0"
530,"4000","60600","2006JJ00","      73","      28","       2","      12","       1","       1","       1","      10","       1","       0","      24","       6","       2","       2","       0","       0","       0","      13","       0","       2","       4","       7","     6.5","     2.5","     2.1","     0.5","     0.2","     1.2"
531,"4000","60600","2007JJ00","      57","      20","       2","       5","       2","       0","       1","       9","       0","       1","      18","       2","       3","       2","       0","       1","       0","      14","       0","       3","       5","       6","     5.1","     1.8","     1.6","     0.2","     0.3","     1.3"
532,"4000","60600","2008JJ00","      70","      19","       1","       6","       0","       2","       2","       7","       1","       0","      23","       4","      10","       7","       2","       1","       0","      14","       0","       3","       6","       5","     6.3","     1.7","     2.1","     0.4","     0.9","     1.3"
533,"4000","60600","2009JJ00","      63","      19","       1","       7","       2","       0","       1","       6","       0","       2","      26","       3","       8","       2","       3","       3","       0","       7","       0","       1","       2","       4","     5.6","     1.7","     2.3","     0.3","     0.7","     0.6"
534,"4000","60600","2010JJ00","      85","      36","       6","       4","       1","       1","       2","       5","       1","      16","      21","       4","      12","       5","       4","       2","       1","      12","       2","       2","       4","       4","     7.5","     3.2","     1.9","     0.4","     1.1","     1.1"
535,"4000","60600","2011JJ00","      73","      19","       3","       5","       1","       1","       0","       6","       0","       3","      41","       0","       4","       2","       0","       1","       1","       9","       0","       1","       3","       5","     6.4","     1.7","     3.6","     0.0","     0.3","     0.8"
536,"4000","60600","2012JJ00","      62","      13","       1","       2","       2","       0","       0","       7","       0","       1","      25","       3","       5","       2","       2","       0","       1","      16","       0","       1","       3","      12","     5.3","     1.1","     2.1","     0.3","     0.4","     1.4"
537,"4000","60600","2013JJ00","      67","      18","       0","       9","       3","       1","       0","       3","       0","       2","      28","       3","       8","       1","       6","       1","       0","      10","       1","       1","       1","       7","     5.7","     1.5","     2.4","     0.3","     0.7","     0.8"
538,"4000","60600","2014JJ00","      49","      10","       0","       5","       1","       0","       0","       4","       0","       0","      24","       1","       6","       3","       1","       2","       0","       8","       1","       1","       0","       6","     4.1","     0.8","     2.0","     0.1","     0.5","     0.7"
539,"4000","60600","2015JJ00","      64","      19","       3","       5","       4","       0","       0","       7","       0","       0","      28","       1","       6","       2","       3","       1","       0","      10","       0","       3","       2","       5","     5.3","     1.6","     2.3","     0.1","     0.5","     0.8"
540,"4000","60700","1996JJ00","      64","      25","       6","       9","       0","       0","       0","       9","       0","       1","      30","       0","       3","       1","       1","       0","       1","       6","       1","       1","       1","       3","     9.3","     3.6","     4.3","     0.0","     0.4","     0.9"
541,"4000","60700","1997JJ00","      74","      33","       3","      15","       1","       2","       0","      12","       0","       0","      32","       0","       1","       0","       0","       1","       0","       8","       1","       1","       2","       4","    10.7","     4.8","     4.6","     0.0","     0.1","     1.2"
542,"4000","60700","1998JJ00","      81","      45","       8","      21","       0","       1","       0","      15","       0","       0","      27","       0","       1","       0","       0","       1","       0","       8","       0","       5","       2","       1","    11.6","     6.5","     3.9","     0.0","     0.1","     1.1"
543,"4000","60700","1999JJ00","      63","      32","       4","      10","       3","       1","       0","      11","       0","       3","      26","       0","       0","       0","       0","       0","       0","       5","       1","       4","       0","       0","     9.0","     4.6","     3.7","     0.0","     0.0","     0.7"
544,"4000","60700","2000JJ00","     103","      34","       6","      12","       1","       0","       0","      14","       0","       1","      50","       7","       0","       0","       0","       0","       0","      12","       1","       3","       3","       5","    14.5","     4.8","     7.1","     1.0","     0.0","     1.7"
545,"4000","60700","2001JJ00","      82","      36","       3","      13","       2","       0","       0","      15","       1","       2","      35","       1","       0","       0","       0","       0","       0","      10","       0","       5","       1","       4","    11.5","     5.0","     4.9","     0.1","     0.0","     1.4"
546,"4000","60700","2002JJ00","      71","      28","       7","      10","       4","       0","       0","       7","       0","       0","      34","       4","       2","       1","       0","       0","       1","       3","       0","       1","       1","       1","     9.9","     3.9","     4.7","     0.6","     0.3","     0.4"
547,"4000","60700","2003JJ00","      90","      37","       4","      15","       2","       0","       0","      14","       1","       1","      32","       1","       5","       3","       0","       0","       2","      15","       2","       4","       0","       9","    12.3","     5.1","     4.4","     0.1","     0.7","     2.0"
548,"4000","60700","2004JJ00","      85","      31","       1","      11","       1","       3","       0","      15","       0","       0","      38","       3","       4","       2","       1","       0","       1","       9","       1","       1","       6","       1","    11.3","     4.1","     5.1","     0.4","     0.5","     1.2"
549,"4000","60700","2005JJ00","      81","      19","       1","      10","       0","       0","       0","       8","       0","       0","      44","       2","       4","       3","       0","       1","       0","      12","       1","       4","       2","       5","    10.6","     2.5","     5.7","     0.3","     0.5","     1.6"
550,"4000","60700","2006JJ00","      99","      32","       4","      15","       3","       0","       0","       9","       0","       1","      42","       4","       4","       2","       0","       1","       1","      17","       2","       7","       2","       6","    12.4","     4.0","     5.3","     0.5","     0.5","     2.1"
551,"4000","60700","2007JJ00","     103","      29","       6","       9","       2","       0","       0","       8","       2","       2","      46","       4","       6","       1","       1","       3","       1","      18","       0","       0","      10","       8","    12.2","     3.4","     5.5","     0.5","     0.7","     2.1"
552,"4000","60700","2008JJ00","      95","      21","       4","      10","       1","       0","       0","       6","       0","       0","      51","       6","       5","       2","       2","       1","       0","      12","       0","       5","       3","       4","    10.8","     2.4","     5.8","     0.7","     0.6","     1.4"
553,"4000","60700","2009JJ00","      98","      22","       3","       7","       2","       1","       0","       9","       0","       0","      54","       2","       4","       1","       0","       2","       1","      16","       1","       4","       2","       9","    10.7","     2.4","     5.9","     0.2","     0.4","     1.8"
554,"4000","60700","2010JJ00","      94","      26","       3","       8","       0","       2","       0","       6","       1","       6","      48","       3","       3","       2","       1","       0","       0","      14","       1","       4","       3","       6","    10.0","     2.8","     5.1","     0.3","     0.3","     1.5"
555,"4000","60700","2011JJ00","      93","      16","       1","       6","       1","       0","       0","       6","       0","       2","      64","       3","       2","       1","       1","       0","       0","       8","       0","       1","       2","       5","     9.7","     1.7","     6.6","     0.3","     0.2","     0.8"
556,"4000","60700","2012JJ00","     103","      26","       3","      10","       2","       1","       0","      10","       0","       0","      65","       0","       2","       2","       0","       0","       0","      10","       0","       3","       2","       5","    10.4","     2.6","     6.6","     0.0","     0.2","     1.0"
557,"4000","60700","2013JJ00","      93","      23","       2","      13","       1","       1","       0","       4","       0","       2","      54","       3","       5","       4","       1","       0","       0","       8","       0","       1","       1","       6","     9.2","     2.3","     5.3","     0.3","     0.5","     0.8"
558,"4000","60700","2014JJ00","     109","      15","       2","       7","       0","       1","       0","       3","       0","       2","      65","       5","       6","       5","       0","       0","       1","      18","       1","       4","       4","       9","    10.6","     1.5","     6.3","     0.5","     0.6","     1.8"
559,"4000","60700","2015JJ00","     118","      23","       1","      13","       1","       1","       0","       5","       0","       2","      68","       2","       9","       5","       3","       0","       1","      16","       2","       4","       3","       7","    11.3","     2.2","     6.5","     0.2","     0.9","     1.5"
560,"4000","60800","1996JJ00","     220","      69","      19","      23","       2","       0","       1","      21","       0","       3","     128","       0","       2","       1","       0","       0","       1","      21","       4","       8","       1","       8","    39.1","    12.3","    22.8","     0.0","     0.4","     3.7"
561,"4000","60800","1997JJ00","     206","      66","      10","      22","       1","       1","       1","      31","       0","       0","     123","       1","       0","       0","       0","       0","       0","      16","       0","       5","       5","       6","    36.3","    11.6","    21.7","     0.2","     0.0","     2.8"
562,"4000","60800","1998JJ00","     207","      54","      13","      12","       2","       0","       0","      26","       0","       1","     137","       2","       2","       2","       0","       0","       0","      12","       0","       7","       2","       3","    36.0","     9.4","    23.8","     0.3","     0.3","     2.1"
563,"4000","60800","1999JJ00","     228","      55","       8","      14","       3","       4","       0","      24","       0","       2","     152","       4","       3","       2","       0","       0","       1","      14","       1","       6","       3","       4","    39.2","     9.5","    26.1","     0.7","     0.5","     2.4"
564,"4000","60800","2000JJ00","     241","      52","       5","      24","       3","       1","       0","      17","       0","       2","     158","       4","       5","       2","       0","       0","       3","      22","       4","       9","       3","       6","    41.2","     8.9","    27.0","     0.7","     0.9","     3.8"
565,"4000","60800","2001JJ00","     240","      44","       9","      16","       0","       1","       0","      18","       0","       0","     173","       1","       2","       0","       0","       0","       2","      20","       2","       8","       3","       7","    41.0","     7.5","    29.6","     0.2","     0.3","     3.4"
