"ID","Geslacht","Leeftijd","Perioden","TotaleBevolking_1","Ongehuwd_2","Gehuwd_3","Verweduwd_4","Gescheiden_5"
13976,"1","073","1990JJ00","   37951","    2047","   29936","    4649","    1319"
13977,"1","073","1991JJ00","   38079","    2075","   30075","    4638","    1291"
13978,"1","073","1992JJ00","   36900","    1951","   29208","    4472","    1269"
13979,"1","073","1993JJ00","   38631","    1986","   30661","    4633","    1351"
13980,"1","073","1994JJ00","   45682","    2286","   36253","    5402","    1741"
13981,"1","073","1995JJ00","   45020","    2466","   35360","    5337","    1857"
13982,"1","073","1996JJ00","   45196","    2444","   35505","    5281","    1966"
13983,"1","073","1997JJ00","   46494","    2578","   36438","    5520","    1958"
13984,"1","073","1998JJ00","   45405","    2441","   35682","    5277","    2005"
13985,"1","073","1999JJ00","   45185","    2477","   35474","    5067","    2167"
13986,"1","073","2000JJ00","   46117","    2460","   36242","    5219","    2196"
13987,"1","073","2001JJ00","   46020","    2545","   36057","    5077","    2341"
13988,"1","073","2002JJ00","   47750","    2755","   37306","    5240","    2449"
13989,"1","073","2003JJ00","   47972","    2742","   37427","    5142","    2661"
13990,"1","073","2004JJ00","   50614","    3057","   39277","    5292","    2988"
13991,"1","073","2005JJ00","   50181","    2890","   39093","    5206","    2992"
13992,"1","073","2006JJ00","   51629","    2966","   40191","    5320","    3152"
13993,"1","073","2007JJ00","   50928","    2851","   39939","    4920","    3218"
13994,"1","073","2008JJ00","   52190","    2902","   40952","    4889","    3447"
13995,"1","073","2009JJ00","   53359","    3081","   41519","    4974","    3785"
13996,"1","073","2010JJ00","   54920","    3029","   42813","    5036","    4042"
13997,"1","073","2011JJ00","   55484","    3134","   43266","    4876","    4208"
13998,"1","073","2012JJ00","   59566","    3153","   46351","    5143","    4919"
13999,"1","073","2013JJ00","   60877","    3309","   47279","    5172","    5117"
14000,"1","073","2014JJ00","   63789","    3408","   49506","    5324","    5551"
14001,"1","073","2015JJ00","   62558","    3241","   48458","    5256","    5603"
14002,"1","073","2016JJ00","   65632","    3453","   50713","    5626","    5840"
14003,"1","074","1950JJ00","   18458","    1685","   11026","    5570","     177"
14004,"1","074","1951JJ00","   19665","    1826","   11696","    5979","     164"
14005,"1","074","1952JJ00","   20043","    1815","   12201","    5841","     186"
14006,"1","074","1953JJ00","   20232","    1847","   12312","    5892","     181"
14007,"1","074","1954JJ00","   21055","    1835","   13071","    5976","     173"
14008,"1","074","1955JJ00","   20935","    1824","   13203","    5699","     209"
14009,"1","074","1956JJ00","   21614","    1877","   13724","    5802","     211"
14010,"1","074","1957JJ00","   22138","    1911","   14196","    5842","     189"
14011,"1","074","1958JJ00","   21931","    1787","   14339","    5563","     242"
14012,"1","074","1959JJ00","   23223","    1853","   15370","    5771","     229"
14013,"1","074","1960JJ00","   23928","    1942","   15942","    5765","     279"
14014,"1","074","1961JJ00","   24406","    1865","   16581","    5722","     238"
14015,"1","074","1962JJ00","   24868","    1797","   17069","    5744","     258"
